,date,name,pos_percentage,voters_count,url
5507,2021-04-08,Across the Obelisk,89.0,339.0,https://store.steampowered.com/app/1385380/Across_the_Obelisk/?snr=1_7_7_240_150_4
5508,2021-04-08,卡牌冒险者,,,https://store.steampowered.com/app/1583670/_/?snr=1_7_7_240_150_2
5509,2021-04-08,Orbals,,,https://store.steampowered.com/app/1308220/Orbals/?snr=1_7_7_240_150_2
5510,2021-04-08,Death Upon Us,,,https://store.steampowered.com/app/1585040/Death_Upon_Us/?snr=1_7_7_240_150_2
5511,2021-04-08,Deduction,,,https://store.steampowered.com/app/1453490/Deduction/?snr=1_7_7_240_150_4
5512,2021-04-08,银魂：Silver Soul,,,https://store.steampowered.com/app/1580640/Silver_Soul/?snr=1_7_7_240_150_4
5513,2021-04-08,Fantasy Grounds - FG Underground Map Pack 2,,,https://store.steampowered.com/app/1579410/Fantasy_Grounds__FG_Underground_Map_Pack_2/?snr=1_7_7_240_150_4
5514,2021-04-08,Fantasy Grounds - FG Theme - INDUSTRIAL,,,https://store.steampowered.com/app/1468660/Fantasy_Grounds__FG_Theme__INDUSTRIAL/?snr=1_7_7_240_150_4
5515,2021-04-08,Fantasy Grounds - FG Goblin Camp Map Pack,,,https://store.steampowered.com/app/1578580/Fantasy_Grounds__FG_Goblin_Camp_Map_Pack/?snr=1_7_7_240_150_4
5516,2021-04-08,Color Pixel Heroes - Expansion Pack 1,,,https://store.steampowered.com/app/1588430/Color_Pixel_Heroes__Expansion_Pack_1/?snr=1_7_7_240_150_4
5517,2021-04-08,Color Pixel Heroes - Expansion Pack 2,,,https://store.steampowered.com/app/1590830/Color_Pixel_Heroes__Expansion_Pack_2/?snr=1_7_7_240_150_4
5518,2021-04-08,Color Pixel Heroes,,,https://store.steampowered.com/app/1582260/Color_Pixel_Heroes/?snr=1_7_7_240_150_4
5519,2021-04-08,"Ranch Simulator Music - The Realistic Multiplayer Agriculture Management Sandbox; Farm, Harvest, Hunt & Build",,,https://store.steampowered.com/app/1573650/Ranch_Simulator_Music__The_Realistic_Multiplayer_Agriculture_Management_Sandbox_Farm_Harvest_Hunt__Build/?snr=1_7_7_240_150_4
5520,2021-04-08,Battle for Sea 3D,,,https://store.steampowered.com/app/1584350/Battle_for_Sea_3D/?snr=1_7_7_240_150_4
5521,2021-04-08,Roads of Time 2: Odyssey,,,https://store.steampowered.com/app/1452870/Roads_of_Time_2_Odyssey/?snr=1_7_7_240_150_4
5522,2021-04-08,Orbals,,,https://store.steampowered.com/app/1308220/Orbals/?snr=1_7_7_240_150_12
5523,2021-04-09,Trials of Fire,85.0,823.0,https://store.steampowered.com/app/1038370/Trials_of_Fire/?snr=1_7_7_240_150_4
5524,2021-04-09,"Poetry, wine and sword",,,https://store.steampowered.com/app/1581760/Poetry_wine_and_sword/?snr=1_7_7_240_150_3
5525,2021-04-09,Ascent - The Space Game: Silicon Filter,,,https://store.steampowered.com/app/1591510/Ascent__The_Space_Game_Silicon_Filter/?snr=1_7_7_240_150_4
5526,2021-04-09,Warhammer Underworlds: Online - Warband: The Storm of Celestus,,,https://store.steampowered.com/app/1471161/Warhammer_Underworlds_Online__Warband_The_Storm_of_Celestus/?snr=1_7_7_240_150_4
5527,2021-04-09,Warhammer Underworlds: Online - Warband: Drepur's Wraithcreepers,,,https://store.steampowered.com/app/1471160/Warhammer_Underworlds_Online__Warband_Drepurs_Wraithcreepers/?snr=1_7_7_240_150_4
5528,2021-04-09,Pixel Puzzles Illustrations & Anime - Jigsaw Pack: Musix,,,https://store.steampowered.com/app/1534120/Pixel_Puzzles_Illustrations__Anime__Jigsaw_Pack_Musix/?snr=1_7_7_240_150_4
5529,2021-04-09,Cobots,,,https://store.steampowered.com/app/1342660/Cobots/?snr=1_7_7_240_150_4
5530,2021-04-09,Puzzle & Chess,,,https://store.steampowered.com/app/1560940/Puzzle__Chess/?snr=1_7_7_240_150_4
5531,2021-04-09,Run For Cover,,,https://store.steampowered.com/app/1049560/Run_For_Cover/?snr=1_7_7_240_150_4
5532,2021-04-09,Exorcised,,,https://store.steampowered.com/app/1559990/Exorcised/?snr=1_7_7_240_150_4
5533,2021-04-09,To Save Humanity From Virus,,,https://store.steampowered.com/app/1565720/To_Save_Humanity_From_Virus/?snr=1_7_7_240_150_4
5534,2021-04-09,Dark facets,,,https://store.steampowered.com/app/1567310/Dark_facets/?snr=1_7_7_240_150_4
5535,2021-04-09,Hopeless Dregs,,,https://store.steampowered.com/app/1564800/Hopeless_Dregs/?snr=1_7_7_240_150_4
5536,2021-04-09,The Cryptologist Room,,,https://store.steampowered.com/app/1585120/The_Cryptologist_Room/?snr=1_7_7_240_150_4
5537,2021-04-09,"Poetry, wine and sword",,,https://store.steampowered.com/app/1581760/Poetry_wine_and_sword/?snr=1_7_7_240_150_4
5538,2021-04-09,修仙重生记,,,https://store.steampowered.com/app/1561590/_/?snr=1_7_7_240_150_4
5539,2021-04-09,The Art of Ashe - Digital Artbook and Map,,,https://store.steampowered.com/app/1594260/The_Art_of_Ashe__Digital_Artbook_and_Map/?snr=1_7_7_240_150_4
5540,2021-04-09,ShemHaMephorash,,,https://store.steampowered.com/app/1481720/ShemHaMephorash/?snr=1_7_7_240_150_4
5541,2021-04-09,Dragon Hunters,,,https://store.steampowered.com/app/1583780/Dragon_Hunters/?snr=1_7_7_240_150_4
5259,2021-04-10,Sigma Draconis,71.0,14.0,https://store.steampowered.com/app/1243360/Sigma_Draconis/?snr=1_7_7_240_150_4
5260,2021-04-10,Sigma Draconis,71.0,14.0,https://store.steampowered.com/app/1243360/Sigma_Draconis/?snr=1_7_7_240_150_4
5261,2021-04-10,Jigsaw Puzzle Pack - Pixel Puzzles Ultimate: IWS,,,https://store.steampowered.com/app/1088486/Jigsaw_Puzzle_Pack__Pixel_Puzzles_Ultimate_IWS/?snr=1_7_7_240_150_4
5262,2021-04-11,Chicken Holmes - The Mystery of Bartolomeu,90.0,20.0,https://store.steampowered.com/app/1577280/Chicken_Holmes__The_Mystery_of_Bartolomeu/?snr=1_7_7_240_150_4
5263,2021-04-12,The Gorcs' Forge,92.0,14.0,https://store.steampowered.com/app/1564450/The_Gorcs_Forge/?snr=1_7_7_240_150_4
5264,2021-04-12,Two Leaves and a bud - Tea Garden Simulator,93.0,15.0,https://store.steampowered.com/app/1401340/Two_Leaves_and_a_bud__Tea_Garden_Simulator/?snr=1_7_7_240_150_4
5265,2021-04-12,Two Leaves and a bud - Tea Garden Simulator,93.0,15.0,https://store.steampowered.com/app/1401340/Two_Leaves_and_a_bud__Tea_Garden_Simulator/?snr=1_7_7_240_150_25
5266,2021-04-12,Blokker,100.0,28.0,https://store.steampowered.com/app/1580570/Blokker/?snr=1_7_7_240_150_4
5267,2021-04-12,Runeverse: The Card Game,80.0,340.0,https://store.steampowered.com/app/1360450/Runeverse_The_Card_Game/?snr=1_7_7_240_150_4
5268,2021-04-12,Tachyon Wars,,,https://store.steampowered.com/app/1567980/Tachyon_Wars/?snr=1_7_7_240_150_4
5269,2021-04-12,三国演义之蜀汉传奇,,,https://store.steampowered.com/app/1557690/_/?snr=1_7_7_240_150_4
5270,2021-04-12,全战天下,,,https://store.steampowered.com/app/1447470/_/?snr=1_7_7_240_150_4
5271,2021-04-12,Lonely Birds,,,https://store.steampowered.com/app/1373250/Lonely_Birds/?snr=1_7_7_240_150_4
5272,2021-04-12,Spaceland: Cooperative,,,https://store.steampowered.com/app/1162220/Spaceland_Cooperative/?snr=1_7_7_240_150_4
5273,2021-04-12,Inner Tao,,,https://store.steampowered.com/app/1115870/Inner_Tao/?snr=1_7_7_240_150_4
5274,2021-04-12,Endless Furry Asteroids,,,https://store.steampowered.com/app/1578750/Endless_Furry_Asteroids/?snr=1_7_7_240_150_4
5275,2021-04-12,Fruit Juice,,,https://store.steampowered.com/app/1589040/Fruit_Juice/?snr=1_7_7_240_150_4
5276,2021-04-12,New Yankee: Under the Genie's Thumb,,,https://store.steampowered.com/app/1563770/New_Yankee_Under_the_Genies_Thumb/?snr=1_7_7_240_150_5
5277,2021-04-13,Ghostrunner - Metal OX Pack,95.0,23.0,https://store.steampowered.com/app/1542040/Ghostrunner__Metal_OX_Pack/?snr=1_7_7_240_150_3
5278,2021-04-13,Age of Empires III: Definitive Edition - United States Civilization,87.0,124.0,https://store.steampowered.com/app/1581450/Age_of_Empires_III_Definitive_Edition__United_States_Civilization/?snr=1_7_7_240_150_3
5279,2021-04-13,Fantasy Grounds - Legendary Hunters,,,https://store.steampowered.com/app/1596210/Fantasy_Grounds__Legendary_Hunters/?snr=1_7_7_240_150_3
5280,2021-04-13,Fantasy Grounds - Terror Australis - 2nd Edition,,,https://store.steampowered.com/app/1393060/Fantasy_Grounds__Terror_Australis__2nd_Edition/?snr=1_7_7_240_150_3
5281,2021-04-13,Fantasy Grounds - Aegis of Empires 3: When Comes the Moon,,,https://store.steampowered.com/app/1539470/Fantasy_Grounds__Aegis_of_Empires_3_When_Comes_the_Moon/?snr=1_7_7_240_150_3
5282,2021-04-13,Fantasy Grounds - Starfinder Adventure Path #37: The White Glove Affair (Fly Free or Die 4 of 6),,,https://store.steampowered.com/app/1592070/Fantasy_Grounds__Starfinder_Adventure_Path_37_The_White_Glove_Affair_Fly_Free_or_Die_4_of_6/?snr=1_7_7_240_150_3
5283,2021-04-13,Fantasy Grounds - Star Battles: Orbital Sunrise Space Map Pack,,,https://store.steampowered.com/app/1590280/Fantasy_Grounds__Star_Battles_Orbital_Sunrise_Space_Map_Pack/?snr=1_7_7_240_150_3
5284,2021-04-13,NovaMundi: The Spear of Chaquén,,,https://store.steampowered.com/app/1370940/NovaMundi_The_Spear_of_Chaqun/?snr=1_7_7_240_150_3
5285,2021-04-13,Liars Village,,,https://store.steampowered.com/app/1533960/Liars_Village/?snr=1_7_7_240_150_4
5286,2021-04-14,Path of Insanity,,,https://store.steampowered.com/app/1543530/Path_of_Insanity/?snr=1_7_7_240_150_3
5287,2021-04-14,Sword's Soul Duel,,,https://store.steampowered.com/app/1421900/Swords_Soul_Duel/?snr=1_7_7_240_150_3
5288,2021-04-14,Generals. Positional Warfare,,,https://store.steampowered.com/app/1558710/Generals_Positional_Warfare/?snr=1_7_7_240_150_3
5289,2021-04-14,Finders Reapers,,,https://store.steampowered.com/app/1175250/Finders_Reapers/?snr=1_7_7_240_150_3
5290,2021-04-15,Tactical Troops: Anthracite Shift,85.0,21.0,https://store.steampowered.com/app/1266890/Tactical_Troops_Anthracite_Shift/?snr=1_7_7_240_150_3
5291,2021-04-15,Sons of Ra,86.0,22.0,https://store.steampowered.com/app/1134020/Sons_of_Ra/?snr=1_7_7_240_150_3
5292,2021-04-15,Secret Government,48.0,45.0,https://store.steampowered.com/app/946990/Secret_Government/?snr=1_7_7_240_150_3
5293,2021-04-15,Quantum League,74.0,153.0,https://store.steampowered.com/app/651150/Quantum_League/?snr=1_7_7_240_150_3
5294,2021-04-15,Voxel Tycoon,88.0,506.0,https://store.steampowered.com/app/732050/Voxel_Tycoon/?snr=1_7_7_240_150_3
5295,2021-04-15,Stellaris: Nemesis,39.0,1181.0,https://store.steampowered.com/app/1522090/Stellaris_Nemesis/?snr=1_7_7_240_150_3
5296,2021-04-15,Eternity Protectors,,,https://store.steampowered.com/app/1525390/Eternity_Protectors/?snr=1_7_7_240_150_3
5297,2021-04-15,KARDS - Anniversary Edition,,,https://store.steampowered.com/app/1597920/KARDS__Anniversary_Edition/?snr=1_7_7_240_150_3
5298,2021-04-15,Clarent Saga - Emperor Tier,,,https://store.steampowered.com/app/1602644/Clarent_Saga__Emperor_Tier/?snr=1_7_7_240_150_3
5299,2021-04-15,Clarent Saga - King Tier,,,https://store.steampowered.com/app/1602643/Clarent_Saga__King_Tier/?snr=1_7_7_240_150_3
5300,2021-04-15,Clarent Saga - Liege Tier,,,https://store.steampowered.com/app/1602642/Clarent_Saga__Liege_Tier/?snr=1_7_7_240_150_3
5301,2021-04-15,Clarent Saga - Knight Tier,,,https://store.steampowered.com/app/1602641/Clarent_Saga__Knight_Tier/?snr=1_7_7_240_150_3
5302,2021-04-15,Clarent Saga - Squire Tier,,,https://store.steampowered.com/app/1602640/Clarent_Saga__Squire_Tier/?snr=1_7_7_240_150_3
5303,2021-04-15,Clarent Saga - Game Script,,,https://store.steampowered.com/app/1603010/Clarent_Saga__Game_Script/?snr=1_7_7_240_150_3
5304,2021-04-15,Kavel,,,https://store.steampowered.com/app/1414530/Kavel/?snr=1_7_7_240_150_3
5305,2021-04-15,Super Jigsaw Puzzle: Generations - Iceland,,,https://store.steampowered.com/app/1542570/Super_Jigsaw_Puzzle_Generations__Iceland/?snr=1_7_7_240_150_3
5306,2021-04-15,Starlight X-2: Galactic Puzzles,,,https://store.steampowered.com/app/1575040/Starlight_X2_Galactic_Puzzles/?snr=1_7_7_240_150_3
5307,2021-04-15,Starlight X-2: Galactic Puzzles,,,https://store.steampowered.com/app/1575040/Starlight_X2_Galactic_Puzzles/?snr=1_7_7_240_150_3
5308,2021-04-16,Samurai Chess,100.0,10.0,https://store.steampowered.com/app/1568330/Samurai_Chess/?snr=1_7_7_240_150_3
5309,2021-04-16,Blood Card 2: Dark Mist,89.0,19.0,https://store.steampowered.com/app/968760/Blood_Card_2_Dark_Mist/?snr=1_7_7_240_150_3
5310,2021-04-16,Fast Food Manager,78.0,41.0,https://store.steampowered.com/app/1519790/Fast_Food_Manager/?snr=1_7_7_240_150_3
5311,2021-04-16,Burger Night,,,https://store.steampowered.com/app/1534690/Burger_Night/?snr=1_7_7_240_150_3
5312,2021-04-16,The Great Chicken Thief,,,https://store.steampowered.com/app/1514580/The_Great_Chicken_Thief/?snr=1_7_7_240_150_3
5313,2021-04-16,Jay's Walkin',,,https://store.steampowered.com/app/1585500/Jays_Walkin/?snr=1_7_7_240_150_3
5314,2021-04-16,The Last Order: Dungeons,,,https://store.steampowered.com/app/1570650/The_Last_Order_Dungeons/?snr=1_7_7_240_150_3
5315,2021-04-17,Soul Challenge,,,https://store.steampowered.com/app/1577700/Soul_Challenge/?snr=1_7_7_240_150_3
5316,2021-04-17,Resilience 2043,,,https://store.steampowered.com/app/1587340/Resilience_2043/?snr=1_7_7_240_150_3
5317,2021-04-18,Quick Packer 2,,,https://store.steampowered.com/app/1549130/Quick_Packer_2/?snr=1_7_7_240_150_3
5318,2021-04-19,Machinist,50.0,10.0,https://store.steampowered.com/app/1265510/Machinist/?snr=1_7_7_240_150_3
5319,2021-04-19,Waste Walkers Dark Days Skin Pack,,,https://store.steampowered.com/app/1610050/Waste_Walkers_Dark_Days_Skin_Pack/?snr=1_7_7_240_150_3
5320,2021-04-19,Bridge2Code,,,https://store.steampowered.com/app/1547630/Bridge2Code/?snr=1_7_7_240_150_3
5321,2021-04-19,"Mariuccha, Alchemy Queen Charity Case",,,https://store.steampowered.com/app/1602230/Mariuccha_Alchemy_Queen_Charity_Case/?snr=1_7_7_240_150_3
5322,2021-04-19,Saighead,,,https://store.steampowered.com/app/1576020/Saighead/?snr=1_7_7_240_150_3
5323,2021-04-19,Regrowth,,,https://store.steampowered.com/app/1346210/Regrowth/?snr=1_7_7_240_150_3
5324,2021-04-19,Deichgraf,,,https://store.steampowered.com/app/1101620/Deichgraf/?snr=1_7_7_240_150_3
5325,2021-04-19,TRANSFORMERS: BATTLEGROUNDS - Nemesis Prime & Goldfire Bumblebee Skin Pack,,,https://store.steampowered.com/app/1315510/TRANSFORMERS_BATTLEGROUNDS__Nemesis_Prime__Goldfire_Bumblebee_Skin_Pack/?snr=1_7_7_240_150_3
5358,2021-04-20,Dyson Sphere Program - Digital Art Book,91.0,12.0,https://store.steampowered.com/app/1530310/Dyson_Sphere_Program__Digital_Art_Book/?snr=1_7_7_240_150_3
5359,2021-04-20,Puzzletronics Digital Infinite,88.0,17.0,https://store.steampowered.com/app/1587190/Puzzletronics_Digital_Infinite/?snr=1_7_7_240_150_3
5360,2021-04-20,Cards & Tankards,96.0,195.0,https://store.steampowered.com/app/1506850/Cards__Tankards/?snr=1_7_7_240_150_3
5361,2021-04-20,Fantasy Grounds - Pathfinder RPG - Wrath of the Righteous AP 2: Sword of Valor,,,https://store.steampowered.com/app/1396680/Fantasy_Grounds__Pathfinder_RPG__Wrath_of_the_Righteous_AP_2_Sword_of_Valor/?snr=1_7_7_240_150_3
5362,2021-04-20,Fantasy Grounds - Space Dwellers!,,,https://store.steampowered.com/app/1552450/Fantasy_Grounds__Space_Dwellers/?snr=1_7_7_240_150_3
5363,2021-04-20,Fantasy Grounds - Legendary Wizards,,,https://store.steampowered.com/app/1610030/Fantasy_Grounds__Legendary_Wizards/?snr=1_7_7_240_150_3
5364,2021-04-20,Fantasy Grounds - Islands of Plunder: Raid on the Emperor's Hand,,,https://store.steampowered.com/app/1609960/Fantasy_Grounds__Islands_of_Plunder_Raid_on_the_Emperors_Hand/?snr=1_7_7_240_150_3
5365,2021-04-20,Fantasy Grounds - Islands of Plunder: Spices and Flesh,,,https://store.steampowered.com/app/1610010/Fantasy_Grounds__Islands_of_Plunder_Spices_and_Flesh/?snr=1_7_7_240_150_3
5366,2021-04-20,Neon GraVel,,,https://store.steampowered.com/app/1577680/Neon_GraVel/?snr=1_7_7_240_150_3
5367,2021-04-20,Fantasy Grounds - Treasury of the Macabre,,,https://store.steampowered.com/app/1605750/Fantasy_Grounds__Treasury_of_the_Macabre/?snr=1_7_7_240_150_3
5368,2021-04-20,Fantasy Grounds - Secret Weapons Project,,,https://store.steampowered.com/app/1600590/Fantasy_Grounds__Secret_Weapons_Project/?snr=1_7_7_240_150_3
5369,2021-04-20,Gnomes Garden: Return Of The Queen,,,https://store.steampowered.com/app/1502180/Gnomes_Garden_Return_Of_The_Queen/?snr=1_7_7_240_150_3
5370,2021-04-20,ChessBase 16 Steam Edition,,,https://store.steampowered.com/app/1497080/ChessBase_16_Steam_Edition/?snr=1_7_7_240_150_3
5371,2021-04-21,Unity of Command II - Barbarossa,100.0,18.0,https://store.steampowered.com/app/1493580/Unity_of_Command_II__Barbarossa/?snr=1_7_7_240_150_3
5372,2021-04-21,Unending War: Grand-Strategy Chess,,,https://store.steampowered.com/app/1587490/Unending_War_GrandStrategy_Chess/?snr=1_7_7_240_150_3
5373,2021-04-22,The Corpsmen,45.0,11.0,https://store.steampowered.com/app/1571960/The_Corpsmen/?snr=1_7_7_240_150_2
5374,2021-04-22,We Are The Caretakers,90.0,11.0,https://store.steampowered.com/app/1042960/We_Are_The_Caretakers/?snr=1_7_7_240_150_3
5375,2021-04-22,Tower Ball - Incremental Tower Defense,91.0,23.0,https://store.steampowered.com/app/1597220/Tower_Ball__Incremental_Tower_Defense/?snr=1_7_7_240_150_3
5376,2021-04-22,Buildings Have Feelings Too!,51.0,27.0,https://store.steampowered.com/app/945740/Buildings_Have_Feelings_Too/?snr=1_7_7_240_150_3
5377,2021-04-22,Paleon,95.0,46.0,https://store.steampowered.com/app/1554220/Paleon/?snr=1_7_7_240_150_3
5378,2021-04-22,Smelter,76.0,46.0,https://store.steampowered.com/app/1094540/Smelter/?snr=1_7_7_240_150_3
5379,2021-04-22,Smelter,76.0,46.0,https://store.steampowered.com/app/1094540/Smelter/?snr=1_7_7_240_150_37
5380,2021-04-22,Space Engineers - Warfare 1,54.0,72.0,https://store.steampowered.com/app/1475830/Space_Engineers__Warfare_1/?snr=1_7_7_240_150_3
5381,2021-04-22,Dread Hunger,91.0,154.0,https://store.steampowered.com/app/1418630/Dread_Hunger/?snr=1_7_7_240_150_2
5382,2021-04-22,I'm a King,,,https://store.steampowered.com/app/1556670/Im_a_King/?snr=1_7_7_240_150_2
5383,2021-04-22,Rekindle,,,https://store.steampowered.com/app/1594170/Rekindle/?snr=1_7_7_240_150_3
5384,2021-04-22,Master of Magic: Caster of Magic for Windows,,,https://store.steampowered.com/app/1557960/Master_of_Magic_Caster_of_Magic_for_Windows/?snr=1_7_7_240_150_3
5385,2021-04-22,Stone River,,,https://store.steampowered.com/app/1593640/Stone_River/?snr=1_7_7_240_150_3
5386,2021-04-22,Vylan,,,https://store.steampowered.com/app/1445650/Vylan/?snr=1_7_7_240_150_3
5387,2021-04-22,Eviron's Chronicles,,,https://store.steampowered.com/app/1543550/Evirons_Chronicles/?snr=1_7_7_240_150_3
5388,2021-04-23,Wild Wild Chess,100.0,12.0,https://store.steampowered.com/app/1582090/Wild_Wild_Chess/?snr=1_7_7_240_150_2
5389,2021-04-23,The Wave Story,83.0,12.0,https://store.steampowered.com/app/1590920/The_Wave_Story/?snr=1_7_7_240_150_2
5390,2021-04-23,Cauldrons of War - Stalingrad,100.0,13.0,https://store.steampowered.com/app/1497230/Cauldrons_of_War__Stalingrad/?snr=1_7_7_240_150_2
5391,2021-04-23,Underland: The Climb,100.0,20.0,https://store.steampowered.com/app/1592340/Underland_The_Climb/?snr=1_7_7_240_150_2
5392,2021-04-23,No Plan B: Prologue,93.0,43.0,https://store.steampowered.com/app/1584810/No_Plan_B_Prologue/?snr=1_7_7_240_150_2
5393,2021-04-23,Play The Fox,,,https://store.steampowered.com/app/1534430/Play_The_Fox/?snr=1_7_7_240_150_2
5394,2021-04-23,Katja's Abyss: Tactics,,,https://store.steampowered.com/app/1586270/Katjas_Abyss_Tactics/?snr=1_7_7_240_150_2
5395,2021-04-23,Graviteam Tactics: Typhoon Rising,,,https://store.steampowered.com/app/1600800/Graviteam_Tactics_Typhoon_Rising/?snr=1_7_7_240_150_2
5396,2021-04-23,EyeRoll,,,https://store.steampowered.com/app/1598490/EyeRoll/?snr=1_7_7_240_150_2
5397,2021-04-23,奇迹世界 miracle world,,,https://store.steampowered.com/app/1587660/_miracle_world/?snr=1_7_7_240_150_2
5398,2021-04-23,破阵图(Grids of World),,,https://store.steampowered.com/app/1254410/Grids_of_World/?snr=1_7_7_240_150_2
5399,2021-04-23,World War 2 Craft (二战演义),,,https://store.steampowered.com/app/1132770/World_War_2_Craft/?snr=1_7_7_240_150_2
5400,2021-04-23,Pixel Puzzles Illustrations & Anime - Jigsaw Pack: Aliens,,,https://store.steampowered.com/app/1577781/Pixel_Puzzles_Illustrations__Anime__Jigsaw_Pack_Aliens/?snr=1_7_7_240_150_2
5401,2021-04-23,破阵图(Grids of World),,,https://store.steampowered.com/app/1254410/Grids_of_World/?snr=1_7_7_240_150_45
5402,2021-04-24,Synthbiotic Dungeon,100.0,17.0,https://store.steampowered.com/app/1576880/Synthbiotic_Dungeon/?snr=1_7_7_240_150_2
5403,2021-04-24,Angry Squirrel,79.0,39.0,https://store.steampowered.com/app/1596070/Angry_Squirrel/?snr=1_7_7_240_150_2
5404,2021-04-24,Happy Puzzle,91.0,159.0,https://store.steampowered.com/app/1548820/Happy_Puzzle/?snr=1_7_7_240_150_2
